,date_time,street_name
475,2017-01-18 15:58:00,0 EL CAMINO REAL  
476,2017-01-18 16:20:00,6000 UNIVERSITY AVENUE
477,2017-01-18 16:49:00,900 MUIRLANDS DRIVE
478,2017-01-18 17:07:00,3200 MT ACADIA BOULEVARD
479,2017-01-18 17:20:00,13100 PASEO LUCIDO  
480,2017-01-18 17:20:00,0 I-8 EB  
481,2017-01-18 17:27:00,4600 TEXAS STREET
482,2017-01-18 17:30:00,1400 43RD STREET
483,2017-01-18 17:52:00,4700 KENSINGTON DRIVE
484,2017-01-18 17:58:00,3400 VILLA TERRACE
485,2017-01-18 17:58:00,7600 PARK VILLAGE ROAD
486,2017-01-18 18:15:00,6100 IMPERIAL AVENUE
487,2017-01-18 19:30:00,4500 BAYARD STREET
488,2017-01-18 20:25:00,1000 E STREET
489,2017-01-18 21:01:00,900 47TH STREET
490,2017-01-18 21:29:00,3500 30TH STREET
491,2017-01-18 22:55:00,11700 SEMILLON BOULEVARD
492,2017-01-19 00:01:00,9600 CHESAPEAKE DRIVE
493,2017-01-19 05:15:00,8500 TED WILLIAMS PARKWAY
494,2017-01-19 06:24:00,0 ROSECRANS STREET
495,2017-01-19 06:31:00,8000 BIRMINGHAM WAY
496,2017-01-19 07:16:00,5900 ALBEMARLE STREET
497,2017-01-19 07:25:00,6700 WANDERMERE DRIVE
498,2017-01-19 08:12:00,4700 HILLTOP DRIVE
499,2017-01-19 08:20:00,4800 ZION AVENUE
500,2017-01-19 08:24:00,4600 FELTON STREET
501,2017-01-19 09:10:00,600 41ST STREET
502,2017-01-19 11:30:00,3100 MIDWAY DRIVE
503,2017-01-19 12:24:00,4400 MISSION BAY DRIVE
504,2017-01-19 13:00:00,4100 CLAIREMONT MESA BOULEVARD
505,2017-01-19 15:30:00,13300 TORREY MEADOWS DRIVE
506,2017-01-19 15:40:00,11700 CARMEL MTN ROAD
507,2017-01-19 16:30:00,7700 MARGERUM AVENUE
508,2017-01-19 17:05:00,2600 HORNBLEND STREET
509,2017-01-19 18:20:00,7500 BEAGLE STREET
510,2017-01-19 18:30:00,9500 MIRAMAR ROAD
511,2017-01-19 18:44:00,3500 OCEAN VIEW BOULEVARD
512,2017-01-19 18:45:00,12300 BLACK MTN ROAD
513,2017-01-19 18:45:00,6800 MIRAMAR ROAD
514,2017-01-19 20:40:00,4400 JEWELL STREET
515,2017-01-19 21:00:00,1600 07TH AVENUE
516,2017-01-19 23:05:00,4100 WEST POINT LOMA BOULEVARD
517,2017-01-20 00:01:00,2400 E STREET
518,2017-01-20 00:01:00,8900 TOWNE CENTRE DRIVE
519,2017-01-20 00:30:00,1300 43RD STREET
520,2017-01-20 01:31:00,6000 MISSION GORGE ROAD
521,2017-01-20 02:33:00,3800 INGRAHAM STREET
522,2017-01-20 02:40:00,4000 IMPERIAL AVENUE
523,2017-01-20 02:45:00,2500 FAIRMOUNT AVENUE
524,2017-01-20 05:16:00,4200 MT ABERNATHY AVENUE
525,2017-01-20 07:35:00,3100 54TH STREET
526,2017-01-20 07:50:00,14300 CARMEL VALLEY ROAD
527,2017-01-20 08:10:00,5200 PIROTTE DRIVE
528,2017-01-20 09:20:00,400 21ST STREET
529,2017-01-20 10:08:00,15800 AVNDA VENUSTO  
530,2017-01-20 10:30:00,2400 SANTO ROAD
531,2017-01-20 11:55:00,2700 MIDWAY DRIVE
532,2017-01-20 12:29:00,8100 BALBOA AVENUE
533,2017-01-20 12:55:00,0 54TH STREET
534,2017-01-20 14:10:00,2400 HIDDEN VALLEY ROAD
535,2017-01-20 14:10:00,0 28TH STREET
536,2017-01-20 14:10:00,4700 LEHRER DRIVE
537,2017-01-20 14:22:00,4500 IMPERIAL AVENUE
538,2017-01-20 15:00:00,11400 CARMEL COUNTRY ROAD
539,2017-01-20 15:00:00,3600 ATLAST STREET
540,2017-01-20 15:25:00,100 MARKET STREET
541,2017-01-20 16:00:00,6100 EL CAJON BOULEVARD
542,2017-01-20 16:10:00,4800 GENESEE AVENUE
543,2017-01-20 16:42:00,1500 SUNSET CLIFFS BOULEVARD
544,2017-01-20 17:27:00,5700 LINDA VISTA ROAD
545,2017-01-20 17:29:00,4900 MIRAMAR ROAD
546,2017-01-20 17:30:00,4300 POPLAR STREET
547,2017-01-20 17:30:00,300 PARDEE STREET
548,2017-01-20 17:52:00,6300 GENESEE AVENUE
549,2017-01-20 18:18:00,600 CEDAR STREET
550,2017-01-20 18:24:00,3600 ADAMS AVENUE
551,2017-01-20 18:28:00,7600 FRIARS ROAD
552,2017-01-20 18:30:00,15700 AVENIDA VILLAHA  
553,2017-01-20 20:31:00,400 PENNSYLVANIA AVENUE
554,2017-01-20 21:02:00,6500 AMBROSIA DRIVE
555,2017-01-20 21:02:00,6500 AMBROSIA DRIVE
556,2017-01-20 21:55:00,3800 MARTHA STREET
557,2017-01-20 22:42:00,4000 MESSINA DRIVE
558,2017-01-21 00:01:00,4500 LADERA STREET
559,2017-01-21 00:01:00,8600 VILLA LA JOLLA DRIVE
560,2017-01-21 00:01:00,7100 EASTMAN STREET
561,2017-01-21 00:21:00,800 GREGORY STREET
562,2017-01-21 01:09:00,100 ASH STREET
563,2017-01-21 01:10:00,0 MAST BOULEVARD
564,2017-01-21 01:10:00,8500 MAST BOULEVARD
565,2017-01-21 02:30:00,400 03RD AVENUE
566,2017-01-21 05:04:00,4300 NORTH TALMADGE DRIVE
567,2017-01-21 05:44:00,1800 MORENA BOULEVARD
568,2017-01-21 08:00:00,4800 COLLEGE AVENUE
569,2017-01-21 08:49:00,2200 FOURTH AVENUE
570,2017-01-21 09:02:00,1500 PERSHING DRIVE
571,2017-01-21 09:16:00,3400 POLK AVENUE
572,2017-01-21 09:21:00,3900 WEST POINT LOMA BOULEVARD
573,2017-01-21 09:46:00,500 ARBOR DRIVE
574,2017-01-21 11:00:00,7500 JAMACHA ROAD
575,2017-01-21 12:15:00,1300 GARNET AVENUE
576,2017-01-21 12:20:00,3900 CAM DE LA PLAZA
577,2017-01-21 12:20:00,2700 BEYER BOULEVARD
578,2017-01-21 12:30:00,5300 EL CAJON BOULEVARD
579,2017-01-21 15:00:00,400 MEADOWBROOK DRIVE
580,2017-01-21 15:41:00,4000 PACIFIC HIGHWAY
581,2017-01-21 15:42:00,4500 CASS STREET
582,2017-01-21 16:40:00,5300 ROSWELL STREET
583,2017-01-21 18:00:00,4800 MISSION BOULEVARD
584,2017-01-21 18:23:00,5500 GRAPE STREET
585,2017-01-21 18:56:00,1800 PALM AVENUE
586,2017-01-21 18:57:00,2100 THOMAS AVENUE
587,2017-01-21 19:30:00,700 GARNET AVENUE
588,2017-01-21 20:47:00,3600 36TH STREET
589,2017-01-21 21:11:00,3800 30TH STREET
590,2017-01-21 21:37:00,7300 NAVAJO ROAD
591,2017-01-21 21:46:00,2100 VALENTINO STREET
592,2017-01-21 22:14:00,1300 RIVIERA SHORES STREET
593,2017-01-21 22:30:00,300 MEADOWBROOK DRIVE
594,2017-01-21 23:30:00,500 28TH STREET
595,2017-01-22 00:25:00,11900 EL CAMINO REAL  
596,2017-01-22 01:54:00,300 WASHINGTON STREET
597,2017-01-22 03:02:00,4200 TAYLOR STREET
598,2017-01-22 03:23:00,3900 HAINES STREET
599,2017-01-22 04:32:00,100 SAN YSIDRO BOULEVARD
600,2017-01-22 04:45:00,4300 DWIGHT STREET
601,2017-01-22 06:20:00,9500 MIRA MESA BOULEVARD
602,2017-01-22 10:00:00,2100 STATION VILLAGE WAY
603,2017-01-22 10:40:00,10400 POMERADO ROAD
604,2017-01-22 11:19:00,4100 BALBOA WAY
605,2017-01-22 15:18:00,4300 KEELER AVENUE
606,2017-01-22 15:43:00,8600 MIRAMAR ROAD
607,2017-01-22 18:31:00,5800 UNIVERSITY AVENUE
608,2017-01-22 19:57:00,1400 F STREET
609,2017-01-22 22:00:00,9100 TOPAZ WAY
610,2017-01-22 22:00:00,0 COMMERCIAL STREET
611,2017-01-22 23:15:00,2200 RANCHO DRIVE
612,2017-01-22 23:25:00,3700 UNIVERSITY AVENUE
613,2017-01-23 00:20:00,11300 NORTH TORREY PINES ROAD
614,2017-01-23 01:30:00,4500 ALAMO DRIVE
615,2017-01-23 03:32:00,4000 LOMA RIVIERA CIRCLE
616,2017-01-23 07:58:00,13600 PINE NEELDES DRIVE
617,2017-01-23 08:40:00,1600 LA PLAYA AVENUE
618,2017-01-23 08:55:00,11200 SCRIPPS POWAY PARKWAY
619,2017-01-23 10:34:00,4600 HOME AVENUE
620,2017-01-23 10:45:00,3900 WEST POINT LOMA BOULEVARD
621,2017-01-23 11:00:00,900 LAW STREET
622,2017-01-23 12:04:00,4400 COPELAND AVENUE
623,2017-01-23 14:35:00,2000 QUALCOMM WAY
624,2017-01-23 15:00:00,5400 UNIVERSITY AVENUE
625,2017-01-23 15:51:00,0 I-5  
626,2017-01-23 15:55:00,9300 MIRAMAR ROAD
627,2017-01-23 17:35:00,7400 PARADISE VALLEY ROAD
628,2017-01-23 19:10:00,4200 48TH STREET
629,2017-01-23 22:00:00,4500 35TH STREET
630,2017-01-24 03:28:00,5900 COLLEGE AVENUE
631,2017-01-24 08:01:00,6900 MIRA MESA BOULEVARD
632,2017-01-24 09:10:00,4700 CONVOY STREET
633,2017-01-24 09:55:00,500 NUTMEG STREET
634,2017-01-24 11:56:00,400 B STREET
635,2017-01-24 12:00:00,13200 BLACK MTN ROAD
636,2017-01-24 12:00:00,400 PINE KNOT BOULEVARD
637,2017-01-24 13:08:00,9200 MIRAMAR ROAD
638,2017-01-24 13:24:00,600 TOURMALINE STREET
639,2017-01-24 14:17:00,0 MAIN STREET
640,2017-01-24 14:28:00,9100 MIRAMAR ROAD
641,2017-01-24 14:35:00,7300 MIRAMAR ROAD
642,2017-01-24 15:25:00,5200 IMPERIAL AVENUE
643,2017-01-24 16:33:00,3500 OCEAN VIEW BOULEVARD
644,2017-01-24 16:57:00,2900 DAMON AVENUE
645,2017-01-24 17:58:00,7600 NORTHRUP DRIVE
646,2017-01-24 18:15:00,500 ROBINSON AVENUE
647,2017-01-24 18:30:00,3500 SPORTS ARENA BOULEVARD
648,2017-01-24 20:24:00,7500 PALMILLA DRIVE
649,2017-01-24 20:30:00,4000 05TH AVENUE
650,2017-01-24 22:30:00,200 29TH STREET
651,2017-01-25 00:00:00,5000 FABER WAY
652,2017-01-25 00:01:00,9800 HIBERT STREET
653,2017-01-25 04:00:00,1300 CESAR E CHAVEZ PARKWAY
654,2017-01-25 06:33:00,10500 AMANTHA AVENUE
655,2017-01-25 06:47:00,1500 WOODMAN STREET
656,2017-01-25 07:30:00,5000 TRIANA STREET
657,2017-01-25 07:45:00,4600 ALMAYO COURT
658,2017-01-25 08:03:00,6100 FRIARS ROAD
659,2017-01-25 08:05:00,5500 FRIARS ROAD
660,2017-01-25 08:08:00,1700 COMMERCIAL STREET
661,2017-01-25 08:17:00,500 FRONT STREET
662,2017-01-25 08:25:00,0 17TH STREET
663,2017-01-25 08:56:00,4900 IMPERIAL AVENUE
664,2017-01-25 09:39:00,10900 SORRENTO VALLEY ROAD
665,2017-01-25 10:17:00,200 HOLLISTER STREET
666,2017-01-25 10:53:00,9400 REGENTS ROAD
667,2017-01-25 12:20:00,5000 LAUREL STREET
668,2017-01-25 12:38:00,8900 FRIARS ROAD
669,2017-01-25 12:40:00,4600 CARMEL MTN ROAD
670,2017-01-25 13:06:00,4200 GENESEE AVENUE
671,2017-01-25 13:50:00,4400 50TH STREET
672,2017-01-25 14:26:00,4200 BALBOA AVENUE
673,2017-01-25 14:28:00,1800 EL PRADO  
674,2017-01-25 14:46:00,700 VENTURA PLACE
675,2017-01-25 14:50:00,2400 GENESEE AVENUE
676,2017-01-25 15:15:00,5300 METRO STREET
677,2017-01-25 16:08:00,3900 58TH STREET
678,2017-01-25 17:06:00,5400 EL CAJON BOULEVARD
679,2017-01-25 17:50:00,3800 JEFFERSON STREET
680,2017-01-25 18:10:00,9400 SIEMPRE VIVA ROAD
681,2017-01-25 18:15:00,4100 WINONA AVENUE
682,2017-01-25 18:53:00,700 07TH AVENUE
683,2017-01-25 20:48:00,11600 RANCHO BERNARDO ROAD
684,2017-01-25 21:20:00,3200 UNIVERSITY AVENUE
685,2017-01-25 23:33:00,700 08TH AVENUE
686,2017-01-26 00:01:00,6200 SEQUENCE DRIVE
687,2017-01-26 00:01:00,1600 NEALE STREET
688,2017-01-26 00:36:00,100 ASH STREET
689,2017-01-26 01:13:00,3400 LINCOLN AVENUE
690,2017-01-26 02:44:00,9400 GENESEE AVENUE
691,2017-01-26 04:24:00,200 SOUTHLOOK AVENUE
692,2017-01-26 05:45:00,500 65TH STREET
693,2017-01-26 07:19:00,4100 45TH STREET
694,2017-01-26 08:00:00,11200 AVNDA DEL GATO  
695,2017-01-26 08:00:00,0 COLUMBIA STREET
696,2017-01-26 08:00:00,700 BROADWAY  
697,2017-01-26 08:30:00,3000 ADAMS AVENUE
698,2017-01-26 08:45:00,0 BALBOA AVENUE
699,2017-01-26 11:52:00,4300 PARK BOULEVARD
700,2017-01-26 12:10:00,1800 DIAMOND STREET
701,2017-01-26 12:50:00,1400 BROADWAY  
702,2017-01-26 14:00:00,400 10TH AVENUE
703,2017-01-26 14:30:00,8600 NAVAJO ROAD
704,2017-01-26 15:04:00,7300 LISBON STREET
705,2017-01-26 15:45:00,1200 PARKER PLACE
706,2017-01-26 16:31:00,2600 PERSHING DRIVE
707,2017-01-26 17:29:00,500 C STREET
708,2017-01-26 18:45:00,5300 RUFFIN ROAD
709,2017-01-26 18:56:00,4500 MONTEZUMA ROAD
710,2017-01-26 19:15:00,5300 UNIVERSITY AVENUE
711,2017-01-26 19:32:00,15900 CAM DEL NORTE  
712,2017-01-26 21:20:00,600 25TH STREET
713,2017-01-26 21:45:00,4900 CATOCTIN DRIVE
714,2017-01-26 23:10:00,1700 WASHINGTON STREET
715,2017-01-27 00:01:00,4300 52ND STREET
716,2017-01-27 02:00:00,4700 MISSION BAY DRIVE
717,2017-01-27 02:30:00,3200 EL CAJON BOULEVARD
718,2017-01-27 06:45:00,5600 CERVANTES AVENUE
719,2017-01-27 07:36:00,6100 SKYLINE DRIVE
720,2017-01-27 08:08:00,5000 NEWPORT AVENUE
721,2017-01-27 08:50:00,10800 SCRIPPS POWAY PARKWAY
722,2017-01-27 09:00:00,3800 FAIRMOUNT AVENUE
723,2017-01-27 09:36:00,7600 MACAW LANE
724,2017-01-27 10:00:00,4800 LAUREL STREET
725,2017-01-27 10:33:00,6400 UNIVERSITY AVENUE
726,2017-01-27 11:10:00,3200 EL CAJON BOULEVARD
727,2017-01-27 11:25:00,1900 EL CAJON BOULEVARD
728,2017-01-27 12:00:00,1700 ROSECRANS STREET
729,2017-01-27 12:10:00,4000 SPORTS ARENA BOULEVARD
730,2017-01-27 12:12:00,3600 ORANGE AVENUE
731,2017-01-27 12:45:00,1700 EUCLID AVENUE
732,2017-01-27 13:03:00,600 SAN YSIDRO BOULEVARD
733,2017-01-27 13:30:00,9000 BALBOA AVENUE
734,2017-01-27 13:43:00,7000 CLAIREMONT MESA BOULEVARD
735,2017-01-27 14:33:00,6600 POTOMAC STREET
736,2017-01-27 16:10:00,10800 BLACK MTN ROAD
737,2017-01-27 16:10:00,3800 CLAIREMONT DRIVE
738,2017-01-27 17:00:00,6700 DORIANA STREET
739,2017-01-27 17:40:00,2100 POLK AVENUE
740,2017-01-27 18:25:00,4300 LA JOLLA VILLAGE DRIVE
741,2017-01-27 18:47:00,17500 BERNARDO CENTER DRIVE
742,2017-01-27 18:55:00,7400 ASHFORD PLACE
743,2017-01-27 19:34:00,4900 70TH STREET
744,2017-01-27 19:47:00,600 SATURN BOULEVARD
745,2017-01-27 21:48:00,3100 MIDWAY DRIVE
746,2017-01-27 22:00:00,4100 INGULF STREET
747,2017-01-28 00:01:00,1700 MANZANA WAY
748,2017-01-28 00:50:00,1400 MARKET STREET
749,2017-01-28 01:43:00,5000 SANTA MONICA AVENUE
750,2017-01-28 02:24:00,8000 CRISTOBAL  
751,2017-01-28 03:14:00,1000 FIESTA ISLAND ROAD
752,2017-01-28 03:30:00,3000 MOBLEY STREET
753,2017-01-28 06:58:00,300 47TH STREET
754,2017-01-28 07:57:00,5900 EL CAJON BOULEVARD
755,2017-01-28 08:30:00,4500 OHIO STREET
756,2017-01-28 08:53:00,4100 PACIFIC HIGHWAY
757,2017-01-28 08:54:00,4800 CARMEL VALLEY ROAD
758,2017-01-28 09:09:00,5400 MIRAMAR ROAD
759,2017-01-28 09:30:00,11300 ZAPATA AVENUE
760,2017-01-28 10:39:00,0 SAN DIEGO AVENUE
761,2017-01-28 10:58:00,2500 OTAY CENTER DRIVE
762,2017-01-28 11:40:00,4700 FEDERAL BOULEVARD
763,2017-01-28 11:50:00,0 EAST MISSION BAY DRIVE
764,2017-01-28 11:55:00,1000 SEA WORLD DRIVE
765,2017-01-28 12:14:00,1000 THOMAS AVENUE
766,2017-01-28 12:38:00,9800 AERO DRIVE
767,2017-01-28 12:52:00,4000 UNIVERSITY AVENUE
768,2017-01-28 13:00:00,7000 GOLFCREST DRIVE
769,2017-01-28 13:10:00,5100 FAIRMOUNT AVENUE
770,2017-01-28 13:50:00,4600 CONVOY STREET
771,2017-01-28 13:58:00,2400 G STREET
772,2017-01-28 14:12:00,600 NAUTILUS STREET
773,2017-01-28 14:20:00,9200 REAGAN ROAD
774,2017-01-28 15:39:00,3100 PERSHING DRIVE
775,2017-01-28 15:48:00,3800 EUCLID AVENUE
776,2017-01-28 16:59:00,400 EUCLID AVENUE
777,2017-01-28 18:10:00,4800 NEIL  
778,2017-01-28 18:30:00,4900 NEWPORT AVENUE
779,2017-01-28 19:40:00,1900 LOGAN AVENUE
780,2017-01-28 19:43:00,4300 CLAIREMONT DRIVE
781,2017-01-28 21:13:00,1600 06TH AVENUE
782,2017-01-28 22:09:00,3600 KURTZ STREET
783,2017-01-29 00:16:00,1900 EMERALD STREET
784,2017-01-29 00:58:00,2600 SNOWDROP STREET
785,2017-01-29 01:30:00,11200 WESTONHILL DRIVE
786,2017-01-29 01:50:00,2200 GRAND AVENUE
787,2017-01-29 01:50:00,0 07TH AVENUE
788,2017-01-29 02:25:00,3800 VERMONT STREET
789,2017-01-29 03:25:00,3600 FAIRMOUNT AVENUE
790,2017-01-29 05:30:00,6300 MALLARD STREET
791,2017-01-29 07:00:00,100 15TH STREET
792,2017-01-29 07:18:00,10900 NORTH TORREY PINES ROAD
793,2017-01-29 07:30:00,2600 BROADWAY  
794,2017-01-29 08:10:00,3900 UNIVERSITY AVENUE
795,2017-01-29 08:22:00,2900 NIMITZ BOULEVARD
796,2017-01-29 11:00:00,8500 LARKDALE AVENUE
797,2017-01-29 11:11:00,4000 COTTONWOOD STREET
798,2017-01-29 11:45:00,3800 CHEROKEE AVENUE
799,2017-01-29 11:49:00,0 DECORO STREET
800,2017-01-29 13:10:00,3300 COWLEY WAY
801,2017-01-29 13:20:00,3700 41ST STREET
802,2017-01-29 16:00:00,7100 ENRICO FERMI PLACE
803,2017-01-29 16:33:00,3100 INGRAHAM STREET
804,2017-01-29 16:52:00,7600 FRIARS ROAD
805,2017-01-29 17:00:00,1200 SEA WORLD DRIVE
806,2017-01-29 17:27:00,5000 MISSION CENTER ROAD
807,2017-01-29 17:51:00,3400 ACE STREET
808,2017-01-29 19:00:00,6000 ESTELLE STREET
809,2017-01-29 19:39:00,4200 MISSION BOULEVARD
810,2017-01-29 20:29:00,0 DAWES STREET
811,2017-01-29 20:45:00,2300 TORREY PINES ROAD
812,2017-01-29 21:41:00,5300 PACIFICA DRIVE
813,2017-01-29 23:25:00,1900 40TH STREET
814,2017-01-30 00:01:00,2200 NATIONAL AVENUE
815,2017-01-30 00:01:00,5000 AUBURN DRIVE
816,2017-01-30 02:45:00,6300 MONTEZUMA ROAD
817,2017-01-30 07:37:00,9400 SIEMPRE VIVA ROAD
818,2017-01-30 07:50:00,3900 BYRD STREET
819,2017-01-30 08:00:00,400 AGUA VISTA WAY
820,2017-01-30 08:26:00,7500 OLIVETAS AVENUE
821,2017-01-30 08:28:00,3500 AUBURNDALE STREET
822,2017-01-30 08:58:00,300 28TH STREET
823,2017-01-30 09:00:00,0 02ND AVENUE
824,2017-01-30 11:30:00,3000 EL CAJON BOULEVARD
825,2017-01-30 11:50:00,10000 CAM DEL SUR  
826,2017-01-30 12:00:00,10500 TIERRASANTA BOULEVARD
827,2017-01-30 12:09:00,3400 UTAH STREET
828,2017-01-30 13:32:00,1300 TORREY PINES ROAD
829,2017-01-30 13:45:00,7500 GIRARD AVENUE
830,2017-01-30 14:10:00,2000 QUALCOMM WAY
831,2017-01-30 14:45:00,12600 EL CAMINO REAL  
832,2017-01-30 15:13:00,5100 IMPERIAL AVENUE
833,2017-01-30 15:30:00,4600 63RD STREET
834,2017-01-30 16:00:00,1800 OLIVER AVENUE
835,2017-01-30 16:30:00,4600 MT SOLEDAD ROAD
836,2017-01-30 16:36:00,12500 PASEO DEL VERANO  
837,2017-01-30 16:42:00,7200 LISBON STREET
838,2017-01-30 18:25:00,5100 CLAIREMONT MESA BOULEVARD
839,2017-01-30 19:50:00,6900 GENESEE AVENUE
840,2017-01-30 20:51:00,9900 DAUNTLESS STREET
841,2017-01-30 21:04:00,0 AMPUDIA STREET
842,2017-01-30 21:09:00,1100 11TH AVENUE
843,2017-01-30 22:06:00,3800 GOLDFINCH STREET
844,2017-01-31 00:01:00,8800 NAVAJO ROAD
845,2017-01-31 06:45:00,9900 MERCY ROAD
846,2017-01-31 08:00:00,4800 CARMEL VALLEY ROAD
847,2017-01-31 08:15:00,11000 POBLADO ROAD
848,2017-01-31 10:00:00,9300 FRIARS ROAD
849,2017-01-31 11:00:00,400 MERLIN DRIVE
850,2017-01-31 11:05:00,4600 EL CAJON BOULEVARD
851,2017-01-31 13:44:00,5100 EL CAJON BOULEVARD
852,2017-01-31 13:50:00,4600 CARMEL MTN ROAD
853,2017-01-31 14:07:00,0 38TH STREET
854,2017-01-31 14:30:00,8400 SAN CARLOS DRIVE
855,2017-01-31 15:20:00,7500 MESA COLLEGE DRIVE
856,2017-01-31 15:30:00,3300 06TH AVENUE
857,2017-01-31 16:00:00,500 PEARL STREET
858,2017-01-31 16:15:00,0 06TH AVENUE
859,2017-01-31 16:40:00,8700 LA JOLLA SHORES DRIVE
860,2017-01-31 17:29:00,7000 NEPTUNE PLACE
861,2017-01-31 17:55:00,1200 47TH STREET
862,2017-01-31 17:58:00,9700 CARMEL MTN ROAD
863,2017-01-31 18:00:00,2000 GENESEE AVENUE
864,2017-01-31 18:13:00,800 47TH STREET
865,2017-01-31 18:26:00,5800 FRIARS ROAD
866,2017-01-31 20:23:00,4100 NORMAL STREET
867,2017-01-31 20:37:00,200 CATALINA BOULEVARD
868,2017-01-31 21:21:00,16800 BERNARDO CENTER DRIVE
869,2017-01-31 22:50:00,7400 JACKSON DRIVE
870,2017-02-01 00:01:00,6500 MIRA MESA BOULEVARD
871,2017-02-01 00:01:00,5800 OBERLIN DRIVE
872,2017-02-01 02:00:00,3900 TEXAS STREET
873,2017-02-01 02:47:00,2100 MARKET STREET
874,2017-02-01 02:53:00,5000 TROJAN AVENUE
875,2017-02-01 06:14:00,100 17TH STREET
876,2017-02-01 06:25:00,4400 58TH STREET
877,2017-02-01 07:20:00,5400 SANTA MARGARITA STREET
878,2017-02-01 07:30:00,4600 MARLBOROUGH DRIVE
879,2017-02-01 08:09:00,12800 RANCHO PENASQUITOS BOULEVARD
880,2017-02-01 08:27:00,1300 28TH STREET
881,2017-02-01 08:56:00,4200 MISSION BAY DRIVE
882,2017-02-01 11:43:00,800 RUSHVILLE STREET
883,2017-02-01 12:30:00,4500 POLK AVENUE
884,2017-02-01 13:00:00,4700 ORANGE AVENUE
885,2017-02-01 13:15:00,4100 HILLDALE ROAD
886,2017-02-01 14:14:00,900 14TH STREET
887,2017-02-01 14:15:00,10600 WESTONHILL DRIVE
888,2017-02-01 14:30:00,3000 C STREET
889,2017-02-01 14:40:00,8600 GENESEE AVENUE
890,2017-02-01 14:40:00,2200 OCEAN VIEW BOULEVARD
891,2017-02-01 14:53:00,10600 MARAUDER WAY
892,2017-02-01 15:37:00,3000 GRAPE STREET
893,2017-02-01 15:51:00,3300 30TH STREET
894,2017-02-01 16:30:00,8400 GENESEE AVENUE
895,2017-02-01 16:32:00,0 17TH STREET
896,2017-02-01 16:45:00,5800 ROANOKE STREET
897,2017-02-01 16:47:00,6200 MIRA MESA BOULEVARD
898,2017-02-01 17:30:00,5400 CLAIREMONT MESA BOULEVARD
899,2017-02-01 17:38:00,5500 BALBOA AVENUE
900,2017-02-01 17:45:00,14300 EL CAMINO REAL  
901,2017-02-01 18:15:00,0 MIRA MESA BOULEVARD
902,2017-02-01 18:52:00,5400 REDWOOD STREET
903,2017-02-01 19:40:00,5200 MONTEZUMA ROAD
904,2017-02-01 20:00:00,4900 NEWPORT AVENUE
905,2017-02-01 20:11:00,4200 GENESEE AVENUE
906,2017-02-01 20:21:00,5900 LINDA VISTA ROAD
907,2017-02-01 23:25:00,400 PENNSYLVANIA AVENUE
908,2017-02-01 23:42:00,6600 LINDA VISTA ROAD
909,2017-02-01 23:55:00,8200 FRIARS ROAD
910,2017-02-02 00:01:00,6900 GENESEE AVENUE
911,2017-02-02 00:01:00,2500 MURRAY RIDGE ROAD
912,2017-02-02 01:23:00,11100 COLLEGIO DRIVE
913,2017-02-02 01:40:00,3400 UNIVERSITY AVENUE
914,2017-02-02 01:40:00,3400 UNIVERSITY AVENUE
915,2017-02-02 05:00:00,6900 ALVARADO ROAD
916,2017-02-02 06:30:00,1600 CAM DEL RIO  
917,2017-02-02 08:08:00,1600 06TH AVENUE
918,2017-02-02 08:17:00,1300 30TH STREET
919,2017-02-02 09:10:00,2500 G STREET
920,2017-02-02 10:19:00,3800 ACACIA STREET
921,2017-02-02 11:24:00,3000 CANON STREET
922,2017-02-02 12:26:00,10900 WESTONHILL DRIVE
923,2017-02-02 12:55:00,4600 LA JOLLA VILLAGE DRIVE
924,2017-02-02 13:15:00,4800 ORCHARD AVENUE
925,2017-02-02 13:40:00,4100 WINONA AVENUE
926,2017-02-02 14:06:00,6000 MT ALIFAN DRIVE
927,2017-02-02 14:40:00,16800 POMERADO ROAD
928,2017-02-02 15:00:00,1100 J STREET
929,2017-02-02 15:20:00,3400 PACIFIC HIGHWAY
930,2017-02-02 15:57:00,3800 GENESEE AVENUE
931,2017-02-02 16:11:00,1200 LOCUST STREET
932,2017-02-02 16:21:00,600 KALMIA STREET
933,2017-02-02 16:31:00,6100 UNIVERSITY AVENUE
934,2017-02-02 17:03:00,2100 PACIFIC HIGHWAY
935,2017-02-02 18:10:00,3200 WEBSTER AVENUE
936,2017-02-02 18:32:00,2300 KETTNER BOULEVARD
937,2017-02-02 19:05:00,0 RAY STREET
938,2017-02-02 20:05:00,5900 LINDA VISTA ROAD
939,2017-02-03 00:01:00,600 MARKET STREET
940,2017-02-03 00:01:00,2100 PAN AMERICAN PLAZA
941,2017-02-03 02:10:00,5000 WARING ROAD
942,2017-02-03 02:24:00,6600 UNIVERSITY AVENUE
943,2017-02-03 02:32:00,2300 54TH STREET
944,2017-02-03 08:35:00,5400 LA JOLLA HERMOSA AVENUE
945,2017-02-03 08:38:00,5300 IMPERIAL AVENUE
946,2017-02-03 11:00:00,4700 PACIFIC HIGHWAY
947,2017-02-03 11:15:00,9200 MIRAMAR ROAD
948,2017-02-03 12:15:00,5900 LINDA VISTA ROAD
949,2017-02-03 12:55:00,300 MARKETPLACE AVENUE
950,2017-02-03 13:11:00,4100 WEST POINT LOMA BOULEVARD
951,2017-02-03 13:31:00,13600 CALAIS DRIVE
952,2017-02-03 13:40:00,5400 KEARNY VILLA ROAD
